Unnamed: 0.1,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,deemix_query,deemix_command,deemix_status,deemix_returncode,download_filepath,duplicate_of_row,immutable_key,file_sha256
32523,32523,4riBORG5X5kvQThwODPDDh,Tycho;Saint Sinner;Satin Jackets,Weather Remixes,Japan - Satin Jackets Remix,57,237419,False,0.708,0.771,2,-9.022,0,0.0394,0.00721,0.164,0.277,0.371,92.986,4,electronic,https://open.spotify.com/track/4riBORG5X5kvQThwODPDDh,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000275_4riBORG5X5kvQThwODPDDh https://open.spotify.com/track/4riBORG5X5kvQThwODPDDh,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/4riBORG5X5kvQThwODPDDh.mp3,,4riBORG5X5kvQThwODPDDh,3208dff5aa404ded30173c096bc3a45546d535d8fcbe3f35d10876975c317351
32009,32009,39PmNHf8HzUmhxrql2J6Rf,ZOH,Trippystan,Trippystan,47,180693,False,0.778,0.53,9,-7.915,0,0.13,0.0456,0.916,0.155,0.362,86.49,4,electronic,https://open.spotify.com/track/39PmNHf8HzUmhxrql2J6Rf,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000276_39PmNHf8HzUmhxrql2J6Rf https://open.spotify.com/track/39PmNHf8HzUmhxrql2J6Rf,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/39PmNHf8HzUmhxrql2J6Rf.mp3,,39PmNHf8HzUmhxrql2J6Rf,e75c4ac4f485a48ab0a5977d8a83dded68e95dd9585a59c5f609b872c6323112
32196,32196,71IVKxhRiamEMwpOSYQXjv,Miranda!,El Disco de Tu Corazón,Nada Es Igual,44,209080,False,0.683,0.885,2,-4.492,1,0.0312,0.115,7.4e-06,0.0748,0.746,99.994,4,electronic,https://open.spotify.com/track/71IVKxhRiamEMwpOSYQXjv,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000277_71IVKxhRiamEMwpOSYQXjv https://open.spotify.com/track/71IVKxhRiamEMwpOSYQXjv,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/71IVKxhRiamEMwpOSYQXjv.mp3,,71IVKxhRiamEMwpOSYQXjv,69306f1cfddbae5716513c369928e6b2799f94916ff313b13e55448c5248e7a5
32603,32603,4g2ptqGnnzVU9E743Q3r1H,Atour;Ashkan Kagan;Hiphopologist,Nabz,Nabz,45,166153,True,0.746,0.618,2,-7.736,1,0.328,0.123,0.0,0.112,0.567,143.145,4,electronic,https://open.spotify.com/track/4g2ptqGnnzVU9E743Q3r1H,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000278_4g2ptqGnnzVU9E743Q3r1H https://open.spotify.com/track/4g2ptqGnnzVU9E743Q3r1H,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/4g2ptqGnnzVU9E743Q3r1H.mp3,,4g2ptqGnnzVU9E743Q3r1H,51dd51366952590fedc45aa05a4ba089481e168753cea073258d9d5b7cb3f61e
32081,32081,7mbbGuqfaIIFHImIwu45Xi,DJ Snake;Justin Bieber;R3HAB,Let Me Love You (R3hab Remix),Let Me Love You - R3hab Remix,58,175000,False,0.433,0.82,0,-2.84,0,0.0924,0.0209,0.0,0.292,0.536,203.968,4,electronic,https://open.spotify.com/track/7mbbGuqfaIIFHImIwu45Xi,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000279_7mbbGuqfaIIFHImIwu45Xi https://open.spotify.com/track/7mbbGuqfaIIFHImIwu45Xi,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/7mbbGuqfaIIFHImIwu45Xi.mp3,,7mbbGuqfaIIFHImIwu45Xi,8c397afbe573d584bf8a35771d390cb8f2c9524bd2f09fbe44952933f495a4b6
32783,32783,6c9EGVj5CaOeoKd9ecMW1U,deadmau5,Strobe,Strobe - Radio Edit,53,214186,False,0.649,0.706,8,-7.209,0,0.031,8.45e-05,0.831,0.163,0.0736,128.032,4,electronic,https://open.spotify.com/track/6c9EGVj5CaOeoKd9ecMW1U,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000280_6c9EGVj5CaOeoKd9ecMW1U https://open.spotify.com/track/6c9EGVj5CaOeoKd9ecMW1U,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/6c9EGVj5CaOeoKd9ecMW1U.mp3,,6c9EGVj5CaOeoKd9ecMW1U,9705ba533f83710a89a73a3724bec3ed563c34889f1aacece197fd72f1cb1e5f
32587,32587,03Jx4f1Worr2LOrpqHdzHF,Vitalic,ASW is Live EP4,And It Goes Like,0,319235,False,0.604,0.817,8,-8.148,0,0.0409,0.000259,0.859,0.104,0.0604,134.601,4,electronic,https://open.spotify.com/track/03Jx4f1Worr2LOrpqHdzHF,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000281_03Jx4f1Worr2LOrpqHdzHF https://open.spotify.com/track/03Jx4f1Worr2LOrpqHdzHF,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/03Jx4f1Worr2LOrpqHdzHF.mp3,,03Jx4f1Worr2LOrpqHdzHF,27f5a40fba30686a11e97c3d3ce35ae6dca2e21b2ad3bae4a93b7cc638a1f1d5
32797,32797,2CF0l8a0Ly2G0ps7kcaYAt,Alex Anwandter,Rebeldes,Que sea acabe el mundo por favor,36,251986,False,0.781,0.71,2,-7.118,1,0.029,0.0968,0.237,0.0929,0.332,124.995,4,electronic,https://open.spotify.com/track/2CF0l8a0Ly2G0ps7kcaYAt,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000282_2CF0l8a0Ly2G0ps7kcaYAt https://open.spotify.com/track/2CF0l8a0Ly2G0ps7kcaYAt,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/2CF0l8a0Ly2G0ps7kcaYAt.mp3,,2CF0l8a0Ly2G0ps7kcaYAt,2cfd420ad90508dbe2a9ab4fbf02a0db157ca838d515bd503e5791cb6c2cf202
32239,32239,0tpaTQ94O5G2lEhv9CuEFb,Peter Cat Recording Co.,Portrait of a Time: 2010-2016,Portrait of a Time,44,352320,False,0.304,0.586,5,-9.242,1,0.0398,0.591,9.26e-05,0.34,0.264,97.83,4,electronic,https://open.spotify.com/track/0tpaTQ94O5G2lEhv9CuEFb,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000283_0tpaTQ94O5G2lEhv9CuEFb https://open.spotify.com/track/0tpaTQ94O5G2lEhv9CuEFb,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/0tpaTQ94O5G2lEhv9CuEFb.mp3,,0tpaTQ94O5G2lEhv9CuEFb,29e3653c79d2675e174e0520676a29874c4a7c4b678ffd9810aff098e8011307
32290,32290,73z1JwmldEYCqPfvpcUxr7,KC Lights;Leo Stannard,Toolroom Amsterdam 2022,Daydreamer - Night Mix,4,202250,False,0.563,0.916,9,-6.58,0,0.0397,0.00139,0.37,0.356,0.19,126.0,4,electronic,https://open.spotify.com/track/73z1JwmldEYCqPfvpcUxr7,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000284_73z1JwmldEYCqPfvpcUxr7 https://open.spotify.com/track/73z1JwmldEYCqPfvpcUxr7,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/73z1JwmldEYCqPfvpcUxr7.mp3,,73z1JwmldEYCqPfvpcUxr7,9a2ccaab8a114e24d3d852d73ec4af2daff8431a12e7b83a268ca7cf11804d28
32211,32211,6JrAEmBFd61eYIGVOSPnT4,Parra for Cuva;Anna Naklab,Wicked Games (feat. Anna Naklab) [Radio Edit],Wicked Games (feat. Anna Naklab) - Radio Edit,65,195210,False,0.801,0.641,11,-8.584,1,0.0455,0.0667,0.0244,0.172,0.701,124.979,4,electronic,https://open.spotify.com/track/6JrAEmBFd61eYIGVOSPnT4,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000285_6JrAEmBFd61eYIGVOSPnT4 https://open.spotify.com/track/6JrAEmBFd61eYIGVOSPnT4,downloaded_no_file,0.0,,,6JrAEmBFd61eYIGVOSPnT4,
32717,32717,7pwEKNMaYtSKx3JX9XWGh4,Poshlaya Molly,8 способов как бросить…,Даже моя бэйби не знает,49,208013,True,0.537,0.689,0,-4.725,1,0.0297,0.00517,0.0,0.105,0.682,75.017,4,electronic,https://open.spotify.com/track/7pwEKNMaYtSKx3JX9XWGh4,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000286_7pwEKNMaYtSKx3JX9XWGh4 https://open.spotify.com/track/7pwEKNMaYtSKx3JX9XWGh4,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/7pwEKNMaYtSKx3JX9XWGh4.mp3,,7pwEKNMaYtSKx3JX9XWGh4,e6f63ddd1bb477f0c4e95aba49308dab0b2471d21e326c39a340aeb95086d774
32359,32359,1UG5snu7tSZY7ChKoIwkGa,Shanti People;Somnia,Tandava (Remix),Tandava - Remix,31,200571,False,0.528,0.993,6,-4.389,1,0.055,0.00182,0.27,0.391,0.242,105.002,3,electronic,https://open.spotify.com/track/1UG5snu7tSZY7ChKoIwkGa,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000287_1UG5snu7tSZY7ChKoIwkGa https://open.spotify.com/track/1UG5snu7tSZY7ChKoIwkGa,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/1UG5snu7tSZY7ChKoIwkGa.mp3,,1UG5snu7tSZY7ChKoIwkGa,e0f63716952e5d96ac57097f44a112251a541d9377070f3fa279b2b8313dbaed
32449,32449,3WnBlq8F3XVl1BRf16EeGy,Babasónicos,Desde Adentro - Impuesto de Fe (En Vivo),Muñeco / Deléctrico - En Vivo,39,242080,False,0.703,0.762,0,-6.823,1,0.0321,0.322,0.0,0.627,0.56,117.981,4,electronic,https://open.spotify.com/track/3WnBlq8F3XVl1BRf16EeGy,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000288_3WnBlq8F3XVl1BRf16EeGy https://open.spotify.com/track/3WnBlq8F3XVl1BRf16EeGy,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/3WnBlq8F3XVl1BRf16EeGy.mp3,,3WnBlq8F3XVl1BRf16EeGy,6d134884fff66581db489cb07ef4359f24a5cfe6643b104b7b2441796427e063
32227,32227,0Oe98pXkRP4PtUWdKWkHZo,TroyBoi;Nefera,"V!BEZ, Vol. 4",On My Own,50,235000,False,0.764,0.771,7,-6.308,0,0.0464,0.0735,0.0117,0.11,0.164,123.473,4,electronic,https://open.spotify.com/track/0Oe98pXkRP4PtUWdKWkHZo,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000289_0Oe98pXkRP4PtUWdKWkHZo https://open.spotify.com/track/0Oe98pXkRP4PtUWdKWkHZo,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/0Oe98pXkRP4PtUWdKWkHZo.mp3,,0Oe98pXkRP4PtUWdKWkHZo,72480dca5253e51240546ba7817c15208055ecfbbafc5e5dc66ef245e86a4c9f
32950,32950,5mqjkbTgyEzxTQOArWTOs6,DVBBS;CMC$;Gia Koka,Beautiful Disaster,Not Going Home,55,195186,False,0.749,0.747,6,-6.457,1,0.121,0.0938,1.17e-05,0.256,0.475,109.063,4,electronic,https://open.spotify.com/track/5mqjkbTgyEzxTQOArWTOs6,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000290_5mqjkbTgyEzxTQOArWTOs6 https://open.spotify.com/track/5mqjkbTgyEzxTQOArWTOs6,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/5mqjkbTgyEzxTQOArWTOs6.mp3,,5mqjkbTgyEzxTQOArWTOs6,a9ca692a911e2af4de8e19a7e6b61bb94735671f9d73b0de405bca6d911f7eef
32946,32946,7uawyFxf4wrknnPA77iFbK,Proyecto Gomez Casa;CA7RIEL,POST XXXX,Cuál Es Tu Núcleo,33,176461,False,0.869,0.664,7,-6.568,1,0.121,0.0296,0.000795,0.0646,0.686,103.982,4,electronic,https://open.spotify.com/track/7uawyFxf4wrknnPA77iFbK,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000291_7uawyFxf4wrknnPA77iFbK https://open.spotify.com/track/7uawyFxf4wrknnPA77iFbK,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/7uawyFxf4wrknnPA77iFbK.mp3,,7uawyFxf4wrknnPA77iFbK,cf7c8a6e72fda837696010ced2e46ab1e364ac39ba8b2f0ac4345439bc47b667
32796,32796,10x79Dxw1eMWGt6pwiKoSI,Die Gebrüder Brett;SzumH;Bullet061,Mit den Jungs,Mit den Jungs,35,315176,True,0.846,0.741,2,-7.329,1,0.302,0.00583,2.25e-05,0.506,0.616,170.025,4,electronic,https://open.spotify.com/track/10x79Dxw1eMWGt6pwiKoSI,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000292_10x79Dxw1eMWGt6pwiKoSI https://open.spotify.com/track/10x79Dxw1eMWGt6pwiKoSI,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/10x79Dxw1eMWGt6pwiKoSI.mp3,,10x79Dxw1eMWGt6pwiKoSI,713be0e62bcf85dacb80c2a83f372ad190e80df8d982b2971bbd58a557d6e01b
32501,32501,5q7YPRbhsEglQUBacUCTlP,Rovalio,Coke Studio (Season 14),Shuru Karein,29,146891,False,0.586,0.402,0,-10.913,0,0.0301,0.421,0.903,0.135,0.155,150.012,4,electronic,https://open.spotify.com/track/5q7YPRbhsEglQUBacUCTlP,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000293_5q7YPRbhsEglQUBacUCTlP https://open.spotify.com/track/5q7YPRbhsEglQUBacUCTlP,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/5q7YPRbhsEglQUBacUCTlP.mp3,,5q7YPRbhsEglQUBacUCTlP,ee2132d5357889a73ab8653f53c5766eed92a761918f4fb2f94eb8b0711da9e2
32464,32464,2507qKwSdST2fmOi21NTFp,MALFNKTION,Hindustani Rascal,Where Did ! Go,29,96595,False,0.812,0.15,10,-17.285,1,0.0788,0.965,0.935,0.0873,0.836,139.942,4,electronic,https://open.spotify.com/track/2507qKwSdST2fmOi21NTFp,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000294_2507qKwSdST2fmOi21NTFp https://open.spotify.com/track/2507qKwSdST2fmOi21NTFp,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/2507qKwSdST2fmOi21NTFp.mp3,,2507qKwSdST2fmOi21NTFp,9883636203e121a3a5cffb018c8ba0f044e382bbf18d9f59aba5d419f5ef301f
32362,32362,0lw9uF9EXHY06DtbTWa2l9,Dabin;Dia Frampton,Wild Youth,Bloom,51,240000,False,0.599,0.565,1,-6.304,1,0.0265,0.227,4.32e-05,0.0984,0.142,134.125,4,electronic,https://open.spotify.com/track/0lw9uF9EXHY06DtbTWa2l9,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000295_0lw9uF9EXHY06DtbTWa2l9 https://open.spotify.com/track/0lw9uF9EXHY06DtbTWa2l9,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/0lw9uF9EXHY06DtbTWa2l9.mp3,,0lw9uF9EXHY06DtbTWa2l9,8b5d729de5b912d18b0258ad433304f7eeb5edb6244d31db71e4281b5dd1d76a
32468,32468,1JwPzJ02ExtqnDQEckEPEf,Sickflip,Dark Ages EP,Desert Bae,28,218666,False,0.683,0.648,11,-4.678,1,0.236,0.0227,0.086,0.0689,0.151,180.233,4,electronic,https://open.spotify.com/track/1JwPzJ02ExtqnDQEckEPEf,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000296_1JwPzJ02ExtqnDQEckEPEf https://open.spotify.com/track/1JwPzJ02ExtqnDQEckEPEf,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/1JwPzJ02ExtqnDQEckEPEf.mp3,,1JwPzJ02ExtqnDQEckEPEf,c979980e56690f3053c5ed59b37d80c059d03fefd4555fcc9c211a9104af4460
32935,32935,7KkdYJqxvq4ZFq9gvFy06v,Ottawan,D.I.S.C.O.,D.I.S.C.O. - Single Version,57,196506,False,0.714,0.867,7,-6.295,0,0.0569,0.11,8.98e-05,0.325,0.872,122.915,4,electronic,https://open.spotify.com/track/7KkdYJqxvq4ZFq9gvFy06v,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000297_7KkdYJqxvq4ZFq9gvFy06v https://open.spotify.com/track/7KkdYJqxvq4ZFq9gvFy06v,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/7KkdYJqxvq4ZFq9gvFy06v.mp3,,7KkdYJqxvq4ZFq9gvFy06v,5bd4593d216defb3f98e284d8e1295d234d871eb8df0c6ef237dac27ab82d99f
32428,32428,2kNh8bRILldURA7Bw05Nv9,Consoul Trainin;Zaheera,Hello,Hello,14,288000,False,0.656,0.879,1,-7.698,1,0.0366,0.0111,0.461,0.127,0.381,120.008,4,electronic,https://open.spotify.com/track/2kNh8bRILldURA7Bw05Nv9,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000298_2kNh8bRILldURA7Bw05Nv9 https://open.spotify.com/track/2kNh8bRILldURA7Bw05Nv9,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/2kNh8bRILldURA7Bw05Nv9.mp3,,2kNh8bRILldURA7Bw05Nv9,21c8b64c850e040f5432ae5e6279d3d18856e3aa6b87aac0977eba5ba0b9102a
32007,32007,3r44Otr6SVUja3SYsCuhVY,Izzamuzzic;Julien Marchal,Shootout (Sped Up),Shootout (Sped Up),76,242142,False,0.684,0.605,10,-8.678,0,0.0634,0.216,0.941,0.103,0.768,104.647,4,electronic,https://open.spotify.com/track/3r44Otr6SVUja3SYsCuhVY,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000299_3r44Otr6SVUja3SYsCuhVY https://open.spotify.com/track/3r44Otr6SVUja3SYsCuhVY,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/3r44Otr6SVUja3SYsCuhVY.mp3,,3r44Otr6SVUja3SYsCuhVY,f2b80783804dc6e7fb11e9f3dbaed09054e9928f0a823d8cd1f9b1e96c1d7073
32155,32155,0AzD1FEuvkXP1verWfaZdv,Hudson Mohawke,Satin Panthers,Cbat,67,171720,False,0.58,0.52,9,-5.999,1,0.42,0.0042,0.831,0.0904,0.0585,159.722,4,electronic,https://open.spotify.com/track/0AzD1FEuvkXP1verWfaZdv,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000300_0AzD1FEuvkXP1verWfaZdv https://open.spotify.com/track/0AzD1FEuvkXP1verWfaZdv,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/0AzD1FEuvkXP1verWfaZdv.mp3,,0AzD1FEuvkXP1verWfaZdv,cc350b1facb1650e5e936d8516ff4e03132b91bd5e9f590f519c3c555da5b2a8
32541,32541,0KeeKjwx7JqeHlQjXnHpL9,Francisca Valenzuela,SALÚ,SALÚ,39,200453,False,0.706,0.868,7,-3.746,1,0.0267,0.00358,0.0,0.317,0.767,129.975,4,electronic,https://open.spotify.com/track/0KeeKjwx7JqeHlQjXnHpL9,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000301_0KeeKjwx7JqeHlQjXnHpL9 https://open.spotify.com/track/0KeeKjwx7JqeHlQjXnHpL9,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/0KeeKjwx7JqeHlQjXnHpL9.mp3,,0KeeKjwx7JqeHlQjXnHpL9,81719ff624e3a0a62b1f086842395c3db9a287ffd57978e471381d344dc57347
32440,32440,2EZwmBwxtpZeAiV7444CSy,Miranda!,Es Mentira,Agua,38,283546,False,0.655,0.882,0,-1.576,1,0.0318,0.243,0.123,0.0982,0.842,160.012,4,electronic,https://open.spotify.com/track/2EZwmBwxtpZeAiV7444CSy,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000302_2EZwmBwxtpZeAiV7444CSy https://open.spotify.com/track/2EZwmBwxtpZeAiV7444CSy,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/2EZwmBwxtpZeAiV7444CSy.mp3,,2EZwmBwxtpZeAiV7444CSy,06219179c6c8eeb22d64fb93393c20224fd23cb6f9ce1d0cefe1d9b06066a4d0
32482,32482,1VGvplDOFmPrzEnm1SBMAX,Miranda!,Precoz,Hay una Luz,37,201393,False,0.656,0.872,7,-7.186,1,0.0275,0.00434,3.06e-05,0.351,0.699,124.005,4,electronic,https://open.spotify.com/track/1VGvplDOFmPrzEnm1SBMAX,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000303_1VGvplDOFmPrzEnm1SBMAX https://open.spotify.com/track/1VGvplDOFmPrzEnm1SBMAX,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/1VGvplDOFmPrzEnm1SBMAX.mp3,,1VGvplDOFmPrzEnm1SBMAX,99e6da863d8946f1518f2560c380eaef2a4f7f950eb6cea6fd930636123c7ac6
32422,32422,6zfczP87XO2SxWlQtnjFNa,Metronomy,The English Riviera,The Look,71,277653,False,0.638,0.535,9,-7.792,0,0.0415,0.623,0.0391,0.0837,0.504,84.947,4,electronic,https://open.spotify.com/track/6zfczP87XO2SxWlQtnjFNa,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000304_6zfczP87XO2SxWlQtnjFNa https://open.spotify.com/track/6zfczP87XO2SxWlQtnjFNa,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/6zfczP87XO2SxWlQtnjFNa.mp3,,6zfczP87XO2SxWlQtnjFNa,f77466558b755582ab8c6a6284937899089b7cd489d4810c71daa0fc7b6ec732
32778,32778,2BndJYJQ17UcEeUFJP5JmY,Massive Attack,Heligoland,Paradise Circus,62,297774,False,0.81,0.591,8,-13.385,1,0.0638,0.414,0.799,0.072,0.297,136.028,4,electronic,https://open.spotify.com/track/2BndJYJQ17UcEeUFJP5JmY,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000305_2BndJYJQ17UcEeUFJP5JmY https://open.spotify.com/track/2BndJYJQ17UcEeUFJP5JmY,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/2BndJYJQ17UcEeUFJP5JmY.mp3,,2BndJYJQ17UcEeUFJP5JmY,919cf5f9572195224e15f8b0c3471658a53ad692f0649af2f28ee19ba82de4fe
32949,32949,7nU7KjdUCdqIOyG9K8S75o,Miranda!,Sin Restricciones,Vuelve a Ti,33,178106,False,0.775,0.791,6,-4.764,0,0.037,0.176,0.0259,0.127,0.867,104.991,4,electronic,https://open.spotify.com/track/7nU7KjdUCdqIOyG9K8S75o,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000306_7nU7KjdUCdqIOyG9K8S75o https://open.spotify.com/track/7nU7KjdUCdqIOyG9K8S75o,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/7nU7KjdUCdqIOyG9K8S75o.mp3,,7nU7KjdUCdqIOyG9K8S75o,db8d296f35f1cb20115c359092be1dd1158823ab2a07e191854dab542b598b5a
32334,32334,6fmgHVsrDgDiodh6ElKl95,CA7RIEL,EL DISKO,Donde Tai,41,201656,False,0.926,0.407,7,-6.103,1,0.0412,0.2,0.00269,0.102,0.28,107.988,4,electronic,https://open.spotify.com/track/6fmgHVsrDgDiodh6ElKl95,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000307_6fmgHVsrDgDiodh6ElKl95 https://open.spotify.com/track/6fmgHVsrDgDiodh6ElKl95,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/6fmgHVsrDgDiodh6ElKl95.mp3,,6fmgHVsrDgDiodh6ElKl95,4b2f8f6928e7271edcaa74f160facadaa0af02107014e24c84d1718913d0f0a3
32576,32576,6yotiCxcSIm4HyZdA6wcYH,Anthony Keyrouz;ZANA,Hush Hush (Don't Be Shy),Hush Hush (Don't Be Shy),60,131001,False,0.66,0.82,1,-6.264,1,0.144,0.0609,0.0,0.411,0.343,120.018,4,electronic,https://open.spotify.com/track/6yotiCxcSIm4HyZdA6wcYH,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000308_6yotiCxcSIm4HyZdA6wcYH https://open.spotify.com/track/6yotiCxcSIm4HyZdA6wcYH,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/6yotiCxcSIm4HyZdA6wcYH.mp3,,6yotiCxcSIm4HyZdA6wcYH,c41972cda352ab3d28a369e885358bd5e9a1937b9fd4fb34227ab12660bdfb7b
32934,32934,3MYUHaITeEQh3WjMkHr67z,Romare,"Love Songs, Pt. 1",Hey Now - When I Give You All My Lovin',61,146842,False,0.866,0.342,7,-8.42,1,0.0527,0.786,0.231,0.178,0.115,125.427,4,electronic,https://open.spotify.com/track/3MYUHaITeEQh3WjMkHr67z,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000309_3MYUHaITeEQh3WjMkHr67z https://open.spotify.com/track/3MYUHaITeEQh3WjMkHr67z,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/3MYUHaITeEQh3WjMkHr67z.mp3,,3MYUHaITeEQh3WjMkHr67z,da290b21dc716d78009acb2a9d67876c5e8fb4631a523cab1fcf934211eb8b7a
32567,32567,4bz7uB4edifWKJXSDxwHcs,The Chemical Brothers,Push The Button,Galvanize,64,393813,False,0.745,0.714,7,-3.681,1,0.0751,0.0141,0.0222,0.363,0.365,104.003,4,electronic,https://open.spotify.com/track/4bz7uB4edifWKJXSDxwHcs,python -m deemix --path /Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/.staging/000310_4bz7uB4edifWKJXSDxwHcs https://open.spotify.com/track/4bz7uB4edifWKJXSDxwHcs,already_downloaded,,/Volumes/MZ Music/genre-classifier/data/raw/deemix_downloads/4bz7uB4edifWKJXSDxwHcs.mp3,,4bz7uB4edifWKJXSDxwHcs,17788ccf1b9845f10d3b9cba5d878bc1ca69eff794d114556fec0a17f40bfa7d
